,Name,user_id,product_id,rating,times_stamps,offers
9175,Azad Chowdhury,A3JZ898Q8XXL6K,B002N8O10W,1.0,1405296000,"""Take $20 off your next purchase."""
9176,Azad Chowdhury,A3JZ898Q8XXL6K,B00DR0PDNE,4.0,1405296000,"""Birthday month exclusive: 10% off for all August birthdays."""
9177,Renee Talwar,A23C0R77ZP9Z84,1400532655,3.0,1298505600,"""Take $20 off your next purchase."""
9178,Renee Talwar,A23C0R77ZP9Z84,B0002LEMWE,5.0,1290556800,"""Get 20% off on all orders this weekend!"""
9179,Renee Talwar,A23C0R77ZP9Z84,B000GYI76Y,5.0,1328227200,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
9180,Renee Talwar,A23C0R77ZP9Z84,B000MXZ2XK,5.0,1317254400,"""Take $20 off your next purchase."""
9181,Renee Talwar,A23C0R77ZP9Z84,B000VXQZ9Q,5.0,1271376000,"""Limited stock remaining: Clearance items must go!"""
9182,Renee Talwar,A23C0R77ZP9Z84,B001949TOY,5.0,1305936000,"""Buy one, get one 50% off."""
9183,Renee Talwar,A23C0R77ZP9Z84,B001P05NKG,5.0,1261958400,"""Limited stock remaining: Clearance items must go!"""
9184,Renee Talwar,A23C0R77ZP9Z84,B002MU1ZRS,4.0,1310601600,"""Limited-time offer: 50% off until midnight!"""
9185,Renee Talwar,A23C0R77ZP9Z84,B003NE5UWI,5.0,1287792000,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
9186,Renee Talwar,A23C0R77ZP9Z84,B003WUX6PG,5.0,1287792000,"""Refer a friend and get 20% off your next purchase when they make their first order."""
9187,Renee Talwar,A23C0R77ZP9Z84,B003XIJ3MW,4.0,1295568000,"""Save $10 when you spend $50 or more."""
9188,Renee Talwar,A23C0R77ZP9Z84,B0042A8CW2,4.0,1315612800,"""Buy one pair of shoes, get a second pair free."""
9189,Renee Talwar,A23C0R77ZP9Z84,B004MMEI5A,5.0,1315612800,"""Buy one pair of shoes, get a second pair free."""
9190,Renee Talwar,A23C0R77ZP9Z84,B004W2JKWG,5.0,1327536000,"""Give $10, get $10 when you refer a friend."""
9191,Renee Talwar,A23C0R77ZP9Z84,B0058AH2US,4.0,1327536000,"""BOGO 50% off on all dresses."""
9192,Renee Talwar,A23C0R77ZP9Z84,B005WFYGH6,5.0,1323648000,"""Save $10 when you spend $50 or more."""
9193,Rohan Kuruvilla,A2JX7RNVFSR4BN,1400532655,5.0,1306108800,"""Take $20 off your next purchase."""
9194,Rohan Kuruvilla,A2JX7RNVFSR4BN,B004OZR3I4,5.0,1315180800,"""Give $10, get $10 when you refer a friend."""
9195,Himmat Swamy,A1QHBPGJJB3X4F,1400532655,2.0,1357257600,"""Take $20 off your next purchase."""
9196,Kavya Loke,A2BGSZL3EOJNC7,1400532655,3.0,1302566400,"""Take $20 off your next purchase."""
9197,Kavya Loke,A2BGSZL3EOJNC7,B000VL0NY6,4.0,1308096000,"""Buy one, get one 50% off."""
9198,Kavya Loke,A2BGSZL3EOJNC7,B0026L7FQ8,1.0,1308096000,"""Free express shipping for a limited time."""
9199,Kavya Loke,A2BGSZL3EOJNC7,B0085HHKMG,1.0,1399766400,"""Last chance to grab items at clearance prices. Up to 70% off!"""
9200,Vivaan Kakar,A1FNHDWSN2KA0G,1400532655,3.0,1292457600,"""Take $20 off your next purchase."""
9201,Vivaan Kakar,A1FNHDWSN2KA0G,B0019UX796,5.0,1309478400,"""Free express shipping for a limited time."""
9202,Vivaan Kakar,A1FNHDWSN2KA0G,B004FEEZHQ,4.0,1309478400,"""Free express shipping for a limited time."""
9203,Vivaan Kakar,A1FNHDWSN2KA0G,B004U78628,5.0,1304985600,"""Get 20% off on all orders this weekend!"""
9204,Vivaan Kakar,A1FNHDWSN2KA0G,B004U78J1G,5.0,1303776000,"""Buy one, get one 50% off."""
9205,Vivaan Kakar,A1FNHDWSN2KA0G,B004V949OO,4.0,1306454400,"""Buy one pair of shoes, get a second pair free."""
9206,Anya Balakrishnan,A32UXBKVKAVCS5,1400532655,5.0,1354665600,"""Take $20 off your next purchase."""
9207,Inaaya  Anand,A3GKPMZ5O4Q9EV,1400532655,5.0,1326758400,"""Take $20 off your next purchase."""
9208,Tiya Lall,AA2SVPVU0LQTK,1400532655,5.0,1308355200,"""Take $20 off your next purchase."""
9209,Tiya Lall,AA2SVPVU0LQTK,B001EJNQUW,5.0,1308355200,"""Limited stock remaining: Clearance items must go!"""
9210,Tiya Lall,AA2SVPVU0LQTK,B001NEK2GE,1.0,1308355200,"""Enjoy free shipping on orders over $25."""
9211,Tiya Lall,AA2SVPVU0LQTK,B002Y6CJJ8,5.0,1308355200,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9212,Tiya Lall,AA2SVPVU0LQTK,B004QM8CLM,3.0,1308355200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9213,Tiya Lall,AA2SVPVU0LQTK,B004UBONK8,1.0,1313107200,"""Get 20% off on all orders this weekend!"""
9214,Jhanvi Garde,A2QV5RB6AZRN4Y,1400532655,1.0,1368144000,"""Take $20 off your next purchase."""
9215,Hansh Dhar,A2DN4ZHLUD49U0,1400532655,5.0,1394064000,"""Take $20 off your next purchase."""
9216,Hansh Dhar,A2DN4ZHLUD49U0,B00BN1Q5JA,1.0,1394064000,"""Upgrade your phone and get a free case and screen protector."""
9217,Madhav Chopra,A39MGAXU3UNELM,1400532655,3.0,1314748800,"""Take $20 off your next purchase."""
9218,Madhav Chopra,A39MGAXU3UNELM,B004UHZUDG,5.0,1314748800,"""Upgrade your phone and get a free case and screen protector."""
9219,Shayak Shere,A16LWC9033XR7W,1400532655,5.0,1308700800,"""Take $20 off your next purchase."""
9220,Biju Kibe,A3UE9E2TQ7F912,1400532655,5.0,1355356800,"""Take $20 off your next purchase."""
9221,Biju Kibe,A3UE9E2TQ7F912,B0069ZFYCY,1.0,1355356800,"""Limited stock remaining: Clearance items must go!"""
9222,Tejas Sule,A2RFNIOYR9YO69,1400532655,5.0,1346889600,"""Take $20 off your next purchase."""
9223,Tejas Sule,A2RFNIOYR9YO69,B00008X5DE,5.0,1348358400,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
9224,Tejas Sule,A2RFNIOYR9YO69,B000Z80ICM,5.0,1346889600,"""Take $20 off your next purchase."""
9225,Tejas Sule,A2RFNIOYR9YO69,B0015DYMVO,4.0,1346889600,"""Limited stock remaining: Clearance items must go!"""
9226,Tejas Sule,A2RFNIOYR9YO69,B002HWRJY4,5.0,1346889600,"""Get 20% off on all orders this weekend!"""
9227,Tejas Sule,A2RFNIOYR9YO69,B002M3SOCE,5.0,1255651200,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
9228,Tejas Sule,A2RFNIOYR9YO69,B003M2YP6S,5.0,1346889600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
9229,Tejas Sule,A2RFNIOYR9YO69,B005NB9RFK,5.0,1379116800,"""Refer a friend and get 20% off your next purchase when they make their first order."""
9230,Tejas Sule,A2RFNIOYR9YO69,B00F0JXDB4,5.0,1405123200,"""Subscribe to our newsletter and receive 10% off your first order."""
9231,Vihaan Singh,A3C3YEFSJ78TLV,1400532655,1.0,1355011200,"""Take $20 off your next purchase."""
9232,Shamik Malhotra,A2ZSUW1XCR02YY,1400532655,5.0,1378080000,"""Take $20 off your next purchase."""
9233,Shamik Malhotra,A2ZSUW1XCR02YY,B0063XRTKC,5.0,1377993600,"""Welcome to our store! New customers get 15% off their first order."""
9234,Shamik Malhotra,A2ZSUW1XCR02YY,B00AWKC0EC,5.0,1387238400,"""Subscribe to our newsletter and receive 10% off your first order."""
9235,Ishaan Chawla,A37E5KVAKOZFVS,1400532655,4.0,1298073600,"""Take $20 off your next purchase."""
9236,Ishaan Chawla,A37E5KVAKOZFVS,B0000EW9M8,4.0,1124755200,"""Enjoy free shipping on orders over $25."""
9237,Ishaan Chawla,A37E5KVAKOZFVS,B0007QQJ9S,5.0,1146096000,"""Subscribe to our newsletter and receive 10% off your first order."""
9238,Ishaan Chawla,A37E5KVAKOZFVS,B000A6PPOK,2.0,1301356800,"""Refer a friend and get 20% off your next purchase when they make their first order."""
9239,Ishaan Chawla,A37E5KVAKOZFVS,B001BYB5ZS,4.0,1251936000,"""Buy one pair of shoes, get a second pair free."""
9240,Ishaan Chawla,A37E5KVAKOZFVS,B001DERZK0,3.0,1275523200,"""Limited-time offer: 50% off until midnight!"""
9241,Ishaan Chawla,A37E5KVAKOZFVS,B001QUA6R0,5.0,1298073600,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
9242,Ishaan Chawla,A37E5KVAKOZFVS,B001TQ2PSO,4.0,1339286400,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9243,Ishaan Chawla,A37E5KVAKOZFVS,B002ZV6U1A,4.0,1356566400,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9244,Ishaan Chawla,A37E5KVAKOZFVS,B003Z6QH5S,3.0,1310774400,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
9245,Ishaan Chawla,A37E5KVAKOZFVS,B0047T7PTO,4.0,1298073600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9246,Ishaan Chawla,A37E5KVAKOZFVS,B004T9RR6I,5.0,1335830400,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
9247,Ishaan Chawla,A37E5KVAKOZFVS,B0054JJ0QW,5.0,1403913600,"""Subscribe to our newsletter and receive 10% off your first order."""
9248,Ishaan Chawla,A37E5KVAKOZFVS,B0055P9K38,4.0,1356566400,"""Limited-time offer: 50% off until midnight!"""
9249,Ishaan Chawla,A37E5KVAKOZFVS,B005WV5LHO,3.0,1356566400,"""Take $20 off your next purchase."""
9250,Ishaan Chawla,A37E5KVAKOZFVS,B005Y1CYSQ,4.0,1339286400,"""Subscribe to our newsletter and receive 10% off your first order."""
9251,Ishaan Chawla,A37E5KVAKOZFVS,B006ZTMEZ4,4.0,1341360000,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9252,Ishaan Chawla,A37E5KVAKOZFVS,B0074CS9NC,3.0,1356566400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
9253,Ishaan Chawla,A37E5KVAKOZFVS,B007BPOTJA,5.0,1380499200,"""Last chance to grab items at clearance prices. Up to 70% off!"""
9254,Ishaan Chawla,A37E5KVAKOZFVS,B007WTAJTO,5.0,1356566400,"""Give $10, get $10 when you refer a friend."""
9255,Ishaan Chawla,A37E5KVAKOZFVS,B0089IHBE8,4.0,1356566400,"""Welcome to our store! New customers get 15% off their first order."""
9256,Ishaan Chawla,A37E5KVAKOZFVS,B008EQYRRY,5.0,1403913600,"""Refer a friend and get 20% off your next purchase when they make their first order."""
9257,Ishaan Chawla,A37E5KVAKOZFVS,B008NC0K4I,2.0,1403913600,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9258,Ishaan Chawla,A37E5KVAKOZFVS,B008RGD114,5.0,1403913600,"""Give $10, get $10 when you refer a friend."""
9259,Ishaan Chawla,A37E5KVAKOZFVS,B00BIFNTMC,4.0,1403913600,"""Limited-time offer: 50% off until midnight!"""
9260,Ishaan Chawla,A37E5KVAKOZFVS,B00GMG2ENM,5.0,1403913600,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9261,Arhaan Grewal,AGCH14JUICTCM,1400532655,4.0,1403308800,"""Take $20 off your next purchase."""
9262,Himmat Sankaran,AB7FYKO0TTDNA,1400532655,4.0,1313539200,"""Take $20 off your next purchase."""
9263,Kismat Solanki,A2H89CYOQT1RMI,1400532655,5.0,1354665600,"""Take $20 off your next purchase."""
9264,Adah Khatri,A2EPLR3QULKLBB,1400532655,5.0,1346457600,"""Take $20 off your next purchase."""
9265,Adah Khatri,A2EPLR3QULKLBB,B006O3ZVCY,5.0,1346457600,"""Buy a laptop, mouse, and bag together and save 15%."""
9266,Hunar Karpe,A39IV23M6S8YAK,1400532655,3.0,1298592000,"""Take $20 off your next purchase."""
9267,Hunar Karpe,A39IV23M6S8YAK,B005B4CRTM,5.0,1321488000,"""BOGO 50% off on all dresses."""
9268,Kimaya Tata,A2YJ13OQZ6ZI5W,1400532655,5.0,1290297600,"""Take $20 off your next purchase."""
9269,Misha Dugar,A2OT6EBBZ0HKW1,1400532655,1.0,1330992000,"""Take $20 off your next purchase."""
9270,Misha Dugar,A2OT6EBBZ0HKW1,B0076POAI0,2.0,1332460800,"""Tag a friend and both of you get a 15% discount code."""
9271,Yuvaan Grover,A3ROMM3ZX53UHA,1400532655,5.0,1309910400,"""Take $20 off your next purchase."""
9272,Vedika Dhingra,A154Q8G3EXQ0Y0,1400532655,1.0,1330819200,"""Take $20 off your next purchase."""
9273,Mannat Swamy,A1YOR46K73484L,1400532655,2.0,1380672000,"""Take $20 off your next purchase."""
9274,Raunak Gala,A1E596DNI14490,1400532655,3.0,1306368000,"""Take $20 off your next purchase."""
9275,Zaina Bassi,A23EN1JWF1RQ1N,1400532655,5.0,1321660800,"""Take $20 off your next purchase."""
9276,Zaina Bassi,A23EN1JWF1RQ1N,B0001FTVEA,5.0,1351728000,"""Limited stock remaining: Clearance items must go!"""
9277,Zaina Bassi,A23EN1JWF1RQ1N,B000QS4FMA,5.0,1273622400,"""Refer a friend and get 20% off your next purchase when they make their first order."""
9278,Zaina Bassi,A23EN1JWF1RQ1N,B001NS828K,5.0,1273622400,"""Free express shipping for a limited time."""
9279,Zaina Bassi,A23EN1JWF1RQ1N,B002O21XHQ,4.0,1362614400,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
9280,Zaina Bassi,A23EN1JWF1RQ1N,B0086UXQES,4.0,1362614400,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
9281,Mehul Sahota,A2G7H04G07R2RT,1400532655,5.0,1378598400,"""Take $20 off your next purchase."""
9282,Vritika Sha,A2EZSL1ZLKKIKW,1400532655,5.0,1357516800,"""Take $20 off your next purchase."""
9283,Vritika Sha,A2EZSL1ZLKKIKW,B0069ZFYCY,5.0,1357516800,"""Limited stock remaining: Clearance items must go!"""
9284,Tanya Trivedi,A2P2A6778DXMOO,1400532655,5.0,1334361600,"""Take $20 off your next purchase."""
9285,Mahika Solanki,A1KO2YC24JPDNC,1400532655,5.0,1331424000,"""Take $20 off your next purchase."""
9286,Mahika Solanki,A1KO2YC24JPDNC,B0035CLBT4,3.0,1331424000,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9287,Purab Hayre,A1A3PR3Z2BO8KH,1400532655,2.0,1338422400,"""Take $20 off your next purchase."""
9288,Divit Mani,A1AERE1MZMGA7F,1400532655,5.0,1324944000,"""Take $20 off your next purchase."""
9289,Dhanush Kant,A4YAXWNMWYY0K,1400532655,1.0,1302998400,"""Take $20 off your next purchase."""
9290,Dhanush Kant,A4YAXWNMWYY0K,B000GFHJUS,4.0,1241568000,"""Limited-time offer: 50% off until midnight!"""
9291,Dhanush Kant,A4YAXWNMWYY0K,B00126V8WU,4.0,1251417600,"""Refer a friend and get 20% off your next purchase when they make their first order."""
9292,Dhanush Kant,A4YAXWNMWYY0K,B002MAPRYU,5.0,1375660800,"""Enjoy free shipping on orders over $25."""
9293,Dhanush Kant,A4YAXWNMWYY0K,B00530GZC4,2.0,1347321600,"""Limited stock remaining: Clearance items must go!"""
9294,Dhanush Kant,A4YAXWNMWYY0K,B005I6DIU0,5.0,1372896000,"""Enjoy free shipping on orders over $25."""
9295,Dhanush Kant,A4YAXWNMWYY0K,B00HCMZ0OK,1.0,1399939200,"""Buy one, get one 50% off."""
9296,Riya Madan,AJV85Y45CQ42R,1400532655,3.0,1356739200,"""Take $20 off your next purchase."""
9297,Riya Madan,AJV85Y45CQ42R,B005S8ND9O,5.0,1356739200,"""Take $20 off your next purchase."""
9298,Riya Madan,AJV85Y45CQ42R,B007UIX8IQ,5.0,1386633600,"""Upgrade your phone and get a free case and screen protector."""
9299,Riya Madan,AJV85Y45CQ42R,B0096T97OG,4.0,1388275200,"""Exclusive offer for our loyal customers: 20% off your next visit."""
9300,Riya Madan,AJV85Y45CQ42R,B009APBVK4,5.0,1386633600,"""Buy one, get one 50% off."""
9301,Riya Madan,AJV85Y45CQ42R,B00DQA1OG0,5.0,1388275200,"""Refer a friend and get 20% off your next purchase when they make their first order."""
9302,Onkar Mandal,A1VPM4H8KKBTG,1400532655,5.0,1313452800,"""Take $20 off your next purchase."""
9303,Onkar Mandal,A1VPM4H8KKBTG,B0030LQFFA,1.0,1313193600,"""BOGO 50% off on all dresses."""
9304,Lakshay Dutta,A345YJA93MV4E1,1400532655,5.0,1343692800,"""Take $20 off your next purchase."""
9305,Abram Yohannan,A13VF2IKG8W3K8,1400532655,3.0,1290556800,"""Take $20 off your next purchase."""
9306,Abram Yohannan,A13VF2IKG8W3K8,B00083XXQM,5.0,1173657600,"""Last chance to grab items at clearance prices. Up to 70% off!"""
9307,Abram Yohannan,A13VF2IKG8W3K8,B000HGCWH6,1.0,1156291200,"""Take $20 off your next purchase."""
9308,Abram Yohannan,A13VF2IKG8W3K8,B000HZ48OM,2.0,1173657600,"""Subscribe to our newsletter and receive 10% off your first order."""
9309,Abram Yohannan,A13VF2IKG8W3K8,B004D1OBFW,3.0,1290556800,"""Buy a laptop, mouse, and bag together and save 15%."""
9310,Abram Yohannan,A13VF2IKG8W3K8,B0052RW40A,1.0,1309132800,"""Limited stock remaining: Clearance items must go!"""
9311,Abram Yohannan,A13VF2IKG8W3K8,B00AEFFLJQ,5.0,1356825600,"""Tag a friend and both of you get a 15% discount code."""
9312,Saira Jhaveri,A4ABNXMETDFGW,1400532655,1.0,1383177600,"""Take $20 off your next purchase."""
9313,Saira Jhaveri,A4ABNXMETDFGW,B0002KKIUA,5.0,1315699200,"""Buy one pair of shoes, get a second pair free."""
9314,Saira Jhaveri,A4ABNXMETDFGW,B000P6H8YK,1.0,1308787200,"""Enter our Instagram giveaway for a chance to win a $100 gift card."""
9315,Saira Jhaveri,A4ABNXMETDFGW,B001FA1NVO,1.0,1306368000,"""Upgrade your phone and get a free case and screen protector."""
9316,Saira Jhaveri,A4ABNXMETDFGW,B002VJL0OS,3.0,1342137600,"""Birthday month exclusive: 10% off for all August birthdays."""
9317,Saira Jhaveri,A4ABNXMETDFGW,B004D1OBFW,1.0,1383091200,"""Buy a laptop, mouse, and bag together and save 15%."""
9318,Saira Jhaveri,A4ABNXMETDFGW,B004D2AZ06,1.0,1326585600,"""Buy a laptop, mouse, and bag together and save 15%."""
9319,Saira Jhaveri,A4ABNXMETDFGW,B004WYA852,3.0,1395532800,"""Upgrade your phone and get a free case and screen protector."""
9320,Saira Jhaveri,A4ABNXMETDFGW,B00796E95A,1.0,1359849600,"""Tag a friend and both of you get a 15% discount code."""
9321,Saira Jhaveri,A4ABNXMETDFGW,B0087NZ31S,5.0,1395532800,"""Buy one pair of shoes, get a second pair free."""
9322,Nirvi Gola,A3E6XVY0MM9OHG,1400532655,4.0,1362614400,"""Take $20 off your next purchase."""
9323,Anahita Apte,AD4U8UZV0JJNS,1400532655,5.0,1325635200,"""Take $20 off your next purchase."""
9324,Anahita Apte,AD4U8UZV0JJNS,B004N8PICA,5.0,1325635200,"""BOGO 50% off on all dresses."""
9325,Eva Kothari,A16HUZR41EWLNF,1400532655,1.0,1320537600,"""Take $20 off your next purchase."""
9326,Zoya Atwal,A1B5Z5OG2NPFDT,1400532655,3.0,1327017600,"""Take $20 off your next purchase."""
9327,Zoya Atwal,A1B5Z5OG2NPFDT,B001C48HTO,5.0,1320451200,"""Birthday month exclusive: 10% off for all August birthdays."""
9328,Zoya Atwal,A1B5Z5OG2NPFDT,B002V8C3W2,5.0,1320451200,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9329,Zoya Atwal,A1B5Z5OG2NPFDT,B00456VUS6,5.0,1320451200,"""Give $10, get $10 when you refer a friend."""
9330,Zoya Atwal,A1B5Z5OG2NPFDT,B004G5ZV1S,5.0,1327017600,"""Upgrade your phone and get a free case and screen protector."""
9331,Zoya Atwal,A1B5Z5OG2NPFDT,B004J0P9ZI,3.0,1320883200,"""Back-to-school sale: Save on backpacks, notebooks, and more."""
9332,Zoya Atwal,A1B5Z5OG2NPFDT,B0055D66V4,5.0,1320278400,"""Birthday month exclusive: 10% off for all August birthdays."""
9333,Zoya Atwal,A1B5Z5OG2NPFDT,B0055QYJIS,5.0,1322179200,"""Upgrade your phone and get a free case and screen protector."""
9334,Zoya Atwal,A1B5Z5OG2NPFDT,B0055QYJJM,5.0,1320451200,"""Earn 1 point for every $1 spent; redeem 100 points for a $10 discount."""
9335,Zoya Atwal,A1B5Z5OG2NPFDT,B0055QYJK6,5.0,1320364800,"""Exclusive offer for our loyal customers: 20% off your next visit."""
9336,Zoya Atwal,A1B5Z5OG2NPFDT,B0055QYJKG,5.0,1322179200,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9337,Zoya Atwal,A1B5Z5OG2NPFDT,B0057KCZFG,5.0,1320451200,"""Birthday month exclusive: 10% off for all August birthdays."""
9338,Zoya Atwal,A1B5Z5OG2NPFDT,B005LJHJIQ,5.0,1327017600,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9339,Zoya Atwal,A1B5Z5OG2NPFDT,B005TK8EKE,5.0,1327017600,"""Last chance to grab items at clearance prices. Up to 70% off!"""
9340,Zoya Atwal,A1B5Z5OG2NPFDT,B008KWRTH2,5.0,1347926400,"""Buy one pair of shoes, get a second pair free."""
9341,Veer Dave,AJBCZWKG2CV1D,1400532655,2.0,1330819200,"""Take $20 off your next purchase."""
9342,Veer Dave,AJBCZWKG2CV1D,B007P4VOWC,5.0,1337558400,"""Welcome to our store! New customers get 15% off their first order."""
9343,Biju Kapoor,ADX81OJF8C5CF,1400532655,3.0,1296518400,"""Take $20 off your next purchase."""
9344,Biju Kapoor,ADX81OJF8C5CF,B00164T1N6,4.0,1306195200,"""Buy one pair of shoes, get a second pair free."""
9345,Biju Kapoor,ADX81OJF8C5CF,B001PIBE8I,5.0,1276128000,"""Take $20 off your next purchase."""
9346,Biju Kapoor,ADX81OJF8C5CF,B0054JGGB4,4.0,1315526400,"""Exclusive offer for our loyal customers: 20% off your next visit."""
9347,Biju Kapoor,ADX81OJF8C5CF,B005MED31W,4.0,1340323200,"""Birthday month exclusive: 10% off for all August birthdays."""
9348,Biju Kapoor,ADX81OJF8C5CF,B005POHB4O,2.0,1319068800,"""Take $20 off your next purchase."""
9349,Biju Kapoor,ADX81OJF8C5CF,B007KEZMX4,3.0,1338940800,"""Buy one, get one 50% off."""
9350,Biju Kapoor,ADX81OJF8C5CF,B008GEH9HO,5.0,1346284800,"""Get 20% off on all orders this weekend!"""
9351,Biju Kapoor,ADX81OJF8C5CF,B008M0NDRM,4.0,1383609600,"""Get 20% off on all orders this weekend!"""
9352,Biju Kapoor,ADX81OJF8C5CF,B00AD9NRIK,4.0,1359072000,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9353,Abram Sinha,A2VDVWA2TYAS4J,1400532655,5.0,1316304000,"""Take $20 off your next purchase."""
9354,Abram Sinha,A2VDVWA2TYAS4J,B0009JR82U,5.0,1313884800,"""Welcome to our store! New customers get 15% off their first order."""
9355,Abram Sinha,A2VDVWA2TYAS4J,B000P3UB24,1.0,1313884800,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
9356,Abram Sinha,A2VDVWA2TYAS4J,B000TDFF4Y,5.0,1313884800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9357,Abram Sinha,A2VDVWA2TYAS4J,B001CIREXA,4.0,1313884800,"""BOGO 50% off on all dresses."""
9358,Abram Sinha,A2VDVWA2TYAS4J,B001GIPSA2,5.0,1316304000,"""Enjoy free shipping on orders over $25."""
9359,Abram Sinha,A2VDVWA2TYAS4J,B001L1H0SC,5.0,1385596800,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9360,Abram Sinha,A2VDVWA2TYAS4J,B00200JXFG,4.0,1388102400,"""Take $20 off your next purchase."""
9361,Abram Sinha,A2VDVWA2TYAS4J,B002FRGDVG,2.0,1313884800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9362,Abram Sinha,A2VDVWA2TYAS4J,B0035B4LJM,5.0,1383264000,"""Enjoy free shipping on orders over $25."""
9363,Abram Sinha,A2VDVWA2TYAS4J,B003J3MJAY,5.0,1313884800,"""Buy one pair of shoes, get a second pair free."""
9364,Abram Sinha,A2VDVWA2TYAS4J,B004317MU8,3.0,1394236800,"""Limited stock remaining: Clearance items must go!"""
9365,Abram Sinha,A2VDVWA2TYAS4J,B004COCMRO,5.0,1383264000,"""Upgrade your phone and get a free case and screen protector."""
9366,Abram Sinha,A2VDVWA2TYAS4J,B004DQYGNO,5.0,1313884800,"""Join our mailing list for exclusive offers and a one-time 15% discount."""
9367,Abram Sinha,A2VDVWA2TYAS4J,B004H6JO6E,3.0,1316304000,"""Limited stock remaining: Clearance items must go!"""
9368,Abram Sinha,A2VDVWA2TYAS4J,B007P4YAPK,4.0,1385596800,"""Buy one, get one 50% off."""
9369,Abram Sinha,A2VDVWA2TYAS4J,B0089NWYBI,3.0,1383264000,"""Last chance to grab items at clearance prices. Up to 70% off!"""
9370,Abram Sinha,A2VDVWA2TYAS4J,B008F4NL04,5.0,1383264000,"""Subscribe to our newsletter and receive 10% off your first order."""
9371,Abram Sinha,A2VDVWA2TYAS4J,B008IEGS9W,4.0,1388102400,"""First-time buyers: Take $5 off your initial purchase."""
9372,Abram Sinha,A2VDVWA2TYAS4J,B00AW4O9OM,4.0,1385596800,"""Save $10 when you spend $50 or more."""
9373,Abram Sinha,A2VDVWA2TYAS4J,B00DMLWMLY,4.0,1385596800,"""Buy one, get one 50% off."""
9374,Abram Sinha,A2VDVWA2TYAS4J,B00DVFLJDS,5.0,1388102400,"""Buy one pair of shoes, get a second pair free."""
9375,Madhav Kaul,A3JNLLJNREA367,1400532655,3.0,1309132800,"""Take $20 off your next purchase."""
9376,Madhav Kaul,A3JNLLJNREA367,B004UBEBB4,5.0,1304294400,"""Buy one, get one 50% off."""
9377,Madhav Kaul,A3JNLLJNREA367,B005P12QME,5.0,1328832000,"""Valentine's Day special: Buy a dozen roses, get a free box of chocolates."""
9378,Madhav Kaul,A3JNLLJNREA367,B00D3F9H62,5.0,1402876800,"""Give $10, get $10 when you refer a friend."""
9379,Madhav Kaul,A3JNLLJNREA367,B00GWVNK8A,3.0,1398297600,"""Enjoy free shipping on orders over $25."""
9380,Stuvan Bahri,A3L480V4GK0B0T,1400532655,5.0,1359763200,"""Take $20 off your next purchase."""
9381,Stuvan Bahri,A3L480V4GK0B0T,B006N0O7RI,5.0,1359763200,"""Hurry! 24-hour flash sale: Up to 40% off select items."""
9382,Damini Bhattacharyya,A39DQIQ1GO2J4Y,1400532655,1.0,1337817600,"""Take $20 off your next purchase."""
9383,Damini Bhattacharyya,A39DQIQ1GO2J4Y,B000HPV3RW,5.0,1299628800,"""Subscribe to our newsletter and receive 10% off your first order."""
9384,Damini Bhattacharyya,A39DQIQ1GO2J4Y,B000MX48VM,3.0,1302998400,"""Get 20% off on all orders this weekend!"""
9385,Damini Bhattacharyya,A39DQIQ1GO2J4Y,B001EQ0HAW,3.0,1315958400,"""Tag a friend and both of you get a 15% discount code."""
9386,Damini Bhattacharyya,A39DQIQ1GO2J4Y,B001USNIOG,4.0,1309996800,"""Tag a friend and both of you get a 15% discount code."""
9387,Damini Bhattacharyya,A39DQIQ1GO2J4Y,B0027I7ZO2,2.0,1356998400,"""BOGO 50% off on all dresses."""
9388,Damini Bhattacharyya,A39DQIQ1GO2J4Y,B002LF19KM,4.0,1287532800,"""Happy Birthday! Enjoy 25% off your purchase on your special day."""
